Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Australia,A1,19/10/12,Melbourne Victory,Adelaide United,2,1
Australia,A1,20/10/12,WS Wanderers,Sydney FC,0,1
Australia,A1,20/10/12,Newcastle Jets,Central Coast Mariners,2,1
Australia,A1,21/10/12,Perth Glory,Melbourne City,2,0
Australia,A1,21/10/12,Wellington Phoenix,Brisbane Roar,1,1
Australia,A1,26/10/12,Newcastle Jets,Melbourne Victory,2,1
Australia,A1,27/10/12,Brisbane Roar,WS Wanderers,0,1
Australia,A1,27/10/12,Adelaide United,Wellington Phoenix ,3,1
Australia,A1,28/10/12,Sydney FC,Perth Glory ,2,1
Australia,A1,28/10/12,Melbourne City,Central Coast Mariners,0,1
Australia,A1,02/11/12,WS Wanderers,Melbourne City,2,1
Australia,A1,03/11/12,Perth Glory,Newcastle Jets,3,2
Australia,A1,03/11/12,Central Coast Mariners,Sydney FC,7,2
Australia,A1,04/11/12,Brisbane Roar,Adelaide United,0,1
Australia,A1,05/11/12,Melbourne Victory,Wellington Phoenix,3,2
Australia,A1,09/11/12,Melbourne City,Brisbane Roar,4,1
Australia,A1,10/11/12,Sydney FC,Melbourne Victory,2,3
Australia,A1,10/11/12,WS Wanderers,Newcastle Jets ,1,2
Australia,A1,11/11/12,Adelaide United,Perth Glory,1,1
Australia,A1,11/11/12,Wellington Phoenix,Central Coast Mariners,0,1
Australia,A1,16/11/12,Brisbane Roar,Sydney FC,4,2
Australia,A1,17/11/12,Melbourne Victory ,Central Coast Mariners ,2,2
Australia,A1,17/11/12,Adelaide United,Melbourne City,1,0
Australia,A1,18/11/12,Perth Glory,WS Wanderers ,0,1
Australia,A1,18/11/12,Newcastle Jets,Wellington Phoenix,0,3
Australia,A1,23/11/12,Sydney FC,Adelaide United,1,2
Australia,A1,24/11/12,Perth Glory,Wellington Phoenix,1,1
Australia,A1,24/11/12,WS Wanderers,Melbourne Victory ,0,2
Australia,A1,24/11/12,Melbourne City,Newcastle Jets,3,3
Australia,A1,25/11/12,Central Coast Mariners,Brisbane Roar,2,1
Australia,A1,30/11/12,Melbourne Victory,Perth Glory,1,0
Australia,A1,01/12/12,Brisbane Roar ,Newcastle Jets ,1,0
Australia,A1,01/12/12,Central Coast Mariners,Adelaide United,2,1
Australia,A1,02/12/12,Sydney FC,Melbourne City,0,0
Australia,A1,02/12/12,Wellington Phoenix,WS Wanderers,1,0
Australia,A1,07/12/12,Adelaide United,Melbourne Victory,4,2
Australia,A1,08/12/12,Newcastle Jets,Central Coast Mariners,0,2
Australia,A1,08/12/12,Melbourne City,Perth Glory,1,0
Australia,A1,09/12/12,WS Wanderers,Brisbane Roar,1,0
Australia,A1,09/12/12,Wellington Phoenix,Sydney FC ,1,2
Australia,A1,14/12/12,Perth Glory,Newcastle Jets,3,0
Australia,A1,14/12/12,Central Coast Mariners,Melbourne City,2,0
Australia,A1,15/12/12,Sydney FC,WS Wanderers,0,2
Australia,A1,15/12/12,Melbourne Victory,Brisbane Roar,1,1
Australia,A1,16/12/12,Adelaide United,Wellington Phoenix,3,1
Australia,A1,21/12/12,Brisbane Roar,Perth Glory,0,1
Australia,A1,21/12/12,WS Wanderers,Adelaide United,6,1
Australia,A1,22/12/12,Melbourne City,Melbourne Victory,1,2
Australia,A1,22/12/12,Newcastle Jets,Sydney FC,2,1
Australia,A1,22/12/12,Wellington Phoenix,Central Coast Mariners,1,1
Australia,A1,26/12/12,Adelaide United,Brisbane Roar,0,1
Australia,A1,27/12/12,Perth Glory,WS Wanderers,1,1
Australia,A1,27/12/12,Sydney FC,Central Coast Mariners ,1,0
Australia,A1,27/12/12,Wellington Phoenix,Melbourne City,3,2
Australia,A1,28/12/12,Melbourne Victory,Newcastle Jets,3,2
Australia,A1,31/12/12,Adelaide United,Sydney FC,3,0
Australia,A1,31/12/12,Central Coast Mariners,Perth Glory ,1,0
Australia,A1,01/01/13,Brisbane Roar ,Wellington Phoenix ,2,1
Australia,A1,01/01/13,WS Wanderers,Melbourne Victory,2,1
Australia,A1,01/01/13,Melbourne City,Newcastle Jets,2,1
Australia,A1,05/01/13,Perth Glory,Sydney FC,2,2
Australia,A1,05/01/13,Melbourne Victory,Wellington Phoenix,2,0
Australia,A1,05/01/13,Newcastle Jets,Adelaide United,0,0
Australia,A1,06/01/13,WS Wanderers ,Central Coast Mariners,0,2
Australia,A1,06/01/13,Melbourne City ,Brisbane Roar,3,2
Australia,A1,11/01/13,Adelaide United,Perth Glory,3,2
Australia,A1,12/01/13,Newcastle Jets,Brisbane Roar,1,0
Australia,A1,12/01/13,Melbourne Victory,Central Coast Mariners,1,1
Australia,A1,13/01/13,Sydney FC,Melbourne City,2,1
Australia,A1,13/01/13,Wellington Phoenix,WS Wanderers,0,2
Australia,A1,18/01/13,Melbourne City,Adelaide United,2,0
Australia,A1,19/01/13,Perth Glory ,Melbourne Victory,0,1
Australia,A1,19/01/13,Central Coast Mariners,Newcastle Jets,0,0
Australia,A1,19/01/13,Sydney FC,Wellington Phoenix,7,1
Australia,A1,20/01/13,Brisbane Roar,WS Wanderers,1,2
Australia,A1,25/01/13,Central Coast Mariners,Adelaide United,3,1
Australia,A1,26/01/13,Perth Glory,Brisbane Roar,0,1
Australia,A1,26/01/13,WS Wanderers ,Melbourne City,1,0
Australia,A1,26/01/13,Melbourne Victory,Sydney FC ,3,1
Australia,A1,27/01/13,Wellington Phoenix ,Newcastle Jets ,1,1
Australia,A1,01/02/13,Brisbane Roar,Central Coast Mariners,2,2
Australia,A1,02/02/13,Melbourne Victory,Melbourne City,2,1
Australia,A1,02/02/13,Newcastle Jets,Sydney FC ,2,2
Australia,A1,02/02/13,Wellington Phoenix,Perth Glory,1,0
Australia,A1,03/02/13,Adelaide United,WS Wanderers,2,4
Australia,A1,07/02/13,Central Coast Mariners,Wellington Phoenix,5,0
Australia,A1,08/02/13,Adelaide United,Melbourne Victory ,1,0
Australia,A1,09/02/13,WS Wanderers,Newcastle Jets,2,1
Australia,A1,09/02/13,Melbourne City,Perth Glory,2,0
Australia,A1,10/02/13,Sydney FC,Brisbane Roar,2,1
Australia,A1,15/02/13,Newcastle Jets,Melbourne City,2,0
Australia,A1,16/02/13,Perth Glory,Central Coast Mariners,2,1
Australia,A1,16/02/13,Melbourne Victory,WS Wanderers,1,2
Australia,A1,16/02/13,Sydney FC,Adelaide United,2,1
Australia,A1,17/02/13,Brisbane Roar,Wellington Phoenix,2,0
Australia,A1,22/02/13,Newcastle Jets,Brisbane Roar,0,0
Australia,A1,23/02/13,Central Coast Mariners,Melbourne Victory,6,2
Australia,A1,23/02/13,WS Wanderers,Perth Glory,1,0
Australia,A1,24/02/13,Melbourne City,Sydney FC ,3,1
Australia,A1,24/02/13,Wellington Phoenix,Adelaide United ,2,2
Australia,A1,27/02/13,Wellington Phoenix,Newcastle Jets,1,2
Australia,A1,02/03/13,Perth Glory,Sydney FC ,2,1
Australia,A1,02/03/13,Central Coast Mariners,WS Wanderers,0,1
Australia,A1,02/03/13,Adelaide United ,Brisbane Roar,0,1
Australia,A1,03/03/13,Melbourne Victory,Newcastle Jets ,5,0
Australia,A1,03/03/13,Wellington Phoenix ,Melbourne City,1,0
Australia,A1,08/03/13,Newcastle Jets,Perth Glory,1,2
Australia,A1,09/03/13,Brisbane Roar,Melbourne Victory,1,1
Australia,A1,09/03/13,Sydney FC,Central Coast Mariners,2,0
Australia,A1,10/03/13,WS Wanderers,Wellington Phoenix,2,1
Australia,A1,11/03/13,Melbourne City,Adelaide United,0,2
Australia,A1,15/03/13,Adelaide United,Newcastle Jets,1,1
Australia,A1,16/03/13,Sydney FC,Melbourne Victory,1,1
Australia,A1,16/03/13,Melbourne City ,WS Wanderers,1,3
Australia,A1,17/03/13,Perth Glory,Wellington Phoenix,1,2
Australia,A1,17/03/13,Central Coast Mariners,Brisbane Roar,1,0
Australia,A1,23/03/13,WS Wanderers ,Sydney FC ,1,1
Australia,A1,23/03/13,Melbourne Victory,Perth Glory,2,3
Australia,A1,24/03/13,Adelaide United,Central Coast Mariners,0,2
Australia,A1,24/03/13,Brisbane Roar,Melbourne City,2,0
Australia,A1,28/03/13,Brisbane Roar,Sydney FC,3,1
Australia,A1,29/03/13,Newcastle Jets,WS Wanderers,0,3
Australia,A1,30/03/13,Perth Glory,Adelaide United,1,1
Australia,A1,30/03/13,Central Coast Mariners,Melbourne City ,2,1
Australia,A1,31/03/13,Wellington Phoenix,Melbourne Victory,2,3
Australia,A1,05/04/13,Melbourne Victory ,Perth Glory ,2,1
Australia,A1,07/04/13,Adelaide United,Brisbane Roar ,1,2
Australia,A1,12/04/13,WS Wanderers  ,Brisbane Roar,2,0
Australia,A1,14/04/13,Central Coast Mariners  ,Melbourne Victory,1,0
Australia,A1,21/04/13,WS Wanderers,Central Coast Mariners ,0,2
Australia,A1,11/10/13,Sydney FC,Newcastle Jets,2,0
Australia,A1,12/10/13,Melbourne Victory,Melbourne City,0,0
Australia,A1,12/10/13,Central Coast Mariners,WS Wanderers,1,1
Australia,A1,13/10/13,Adelaide United ,Perth Glory,3,1
Australia,A1,13/10/13,Wellington Phoenix,Brisbane Roar,1,2
Australia,A1,18/10/13,Adelaide United,Melbourne Victory,2,2
Australia,A1,19/10/13,Brisbane Roar,Sydney FC,4,0
Australia,A1,19/10/13,Melbourne City,Central Coast Mariners,2,2
Australia,A1,20/10/13,WS Wanderers,Wellington Phoenix,1,1
Australia,A1,20/10/13,Newcastle Jets,Perth Glory,0,0
Australia,A1,25/10/13,Melbourne Victory,Brisbane Roar,1,0
Australia,A1,26/10/13,Sydney FC,WS Wanderers,0,2
Australia,A1,26/10/13,Central Coast Mariners,Adelaide United,1,0
Australia,A1,27/10/13,Perth Glory,Melbourne City,1,0
Australia,A1,27/10/13,Wellington Phoenix,Newcastle Jets,0,0
Australia,A1,01/11/13,WS Wanderers,Adelaide United,2,1
Australia,A1,02/11/13,Newcastle Jets,Central Coast Mariners,2,2
Australia,A1,02/11/13,Perth Glory,Sydney FC,1,0
Australia,A1,03/11/13,Brisbane Roar,Melbourne City,3,0
Australia,A1,04/11/13,Melbourne Victory,Wellington Phoenix,3,2
Australia,A1,08/11/13,Melbourne City,WS Wanderers,0,1
Australia,A1,09/11/13,Sydney FC ,Melbourne Victory,3,2
Australia,A1,09/11/13,Adelaide United ,Newcastle Jets,1,2
Australia,A1,09/11/13,Wellington Phoenix,Perth Glory,1,1
Australia,A1,10/11/13,Central Coast Mariners,Brisbane Roar,0,1
Australia,A1,15/11/13,Melbourne City,Sydney FC,0,2
Australia,A1,16/11/13,WS Wanderers,Melbourne Victory,1,0
Australia,A1,16/11/13,Perth Glory,Adelaide United,1,1
Australia,A1,17/11/13,Newcastle Jets,Brisbane Roar,2,1
Australia,A1,22/11/13,Brisbane Roar,WS Wanderers,3,1
Australia,A1,23/11/13,Perth Glory,Central Coast Mariners,1,2
Australia,A1,23/11/13,Melbourne Victory ,Adelaide United,3,0
Australia,A1,23/11/13,Sydney FC ,Wellington Phoenix,2,1
Australia,A1,24/11/13,Newcastle Jets,Melbourne City,3,1
Australia,A1,29/11/13,Central Coast Mariners,Melbourne Victory,0,0
Australia,A1,30/11/13,Sydney FC,Newcastle Jets,2,0
Australia,A1,30/11/13,Brisbane Roar,Perth Glory,1,0
Australia,A1,01/12/13,Melbourne City,Adelaide United,3,3
Australia,A1,01/12/13,Wellington Phoenix,WS Wanderers,0,0
Australia,A1,06/12/13,Perth Glory,Wellington Phoenix,4,2
Australia,A1,06/12/13,Adelaide United,Brisbane Roar,1,2
Australia,A1,07/12/13,Central Coast Mariners,Sydney FC,1,0
Australia,A1,07/12/13,WS Wanderers,Melbourne City,1,1
Australia,A1,08/12/13,Melbourne Victory,Newcastle Jets,1,2
Australia,A1,13/12/13,Melbourne Victory,Perth Glory,2,0
Australia,A1,14/12/13,Newcastle Jets,WS Wanderers,0,1
Australia,A1,14/12/13,Adelaide United,Central Coast Mariners,4,0
Australia,A1,14/12/13,Wellington Phoenix,Brisbane Roar,1,2
Australia,A1,15/12/13,Sydney FC,Melbourne City,2,1
Australia,A1,19/12/13,Central Coast Mariners,Wellington Phoenix,1,0
Australia,A1,20/12/13,Brisbane Roar,Newcastle Jets,0,2
Australia,A1,21/12/13,Melbourne City ,Melbourne Victory,1,3
Australia,A1,22/12/13,Perth Glory,Adelaide United,0,0
Australia,A1,22/12/13,Wellington Phoenix,Sydney FC,1,0
Australia,A1,23/12/13,WS Wanderers,Central Coast Mariners,2,0
Australia,A1,26/12/13,Sydney FC,Brisbane Roar,2,5
Australia,A1,27/12/13,Melbourne City,Wellington Phoenix,0,1
Australia,A1,28/12/13,Melbourne Victory,WS Wanderers,1,1
Australia,A1,29/12/13,Adelaide United,Newcastle Jets,1,0
Australia,A1,31/12/13,Central Coast Mariners,Perth Glory ,2,1
Australia,A1,01/01/14,WS Wanderers,Wellington Phoenix,1,3
Australia,A1,03/01/14,Adelaide United,Sydney FC ,2,2
Australia,A1,04/01/14,Melbourne Victory ,Brisbane Roar,0,3
Australia,A1,04/01/14,Newcastle Jets,Perth Glory,0,1
Australia,A1,05/01/14,Central Coast Mariners,Melbourne City,0,0
Australia,A1,10/01/14,Perth Glory,Melbourne City ,3,0
Australia,A1,10/01/14,Newcastle Jets,Melbourne Victory,1,1
Australia,A1,11/01/14,WS Wanderers,Sydney FC,1,0
Australia,A1,11/01/14,Brisbane Roar ,Adelaide United,1,2
Australia,A1,12/01/14,Wellington Phoenix,Central Coast Mariners,1,1
Australia,A1,14/01/14,Melbourne Victory,WS Wanderers,3,1
Australia,A1,17/01/14,Perth Glory,Brisbane Roar ,0,0
Australia,A1,17/01/14,Melbourne City,Newcastle Jets,3,1
Australia,A1,18/01/14,Sydney FC,Central Coast Mariners,0,1
Australia,A1,18/01/14,Wellington Phoenix,Melbourne Victory,5,0
Australia,A1,19/01/14,Adelaide United,WS Wanderers,1,0
Australia,A1,24/01/14,Brisbane Roar,Wellington Phoenix,2,1
Australia,A1,25/01/14,Central Coast Mariners,Newcastle Jets,3,0
Australia,A1,25/01/14,Adelaide United,Melbourne City,2,2
Australia,A1,26/01/14,WS Wanderers,Perth Glory,3,1
Australia,A1,26/01/14,Melbourne Victory,Sydney FC,0,5
Australia,A1,31/01/14,Perth Glory,Melbourne Victory,1,1
Australia,A1,31/01/14,Melbourne City ,Sydney FC,2,1
Australia,A1,01/02/14,Newcastle Jets ,WS Wanderers,2,2
Australia,A1,01/02/14,Wellington Phoenix,Adelaide United,2,1
Australia,A1,02/02/14,Brisbane Roar,Central Coast Mariners,2,1
Australia,A1,07/02/14,WS Wanderers,Brisbane Roar,1,1
Australia,A1,08/02/14,Sydney FC,Adelaide United,0,3
Australia,A1,08/02/14,Central Coast Mariners,Melbourne Victory,1,3
Australia,A1,09/02/14,Melbourne City,Perth Glory,2,1
Australia,A1,09/02/14,Newcastle Jets,Wellington Phoenix,2,3
Australia,A1,14/02/14,Adelaide United,Central Coast Mariners,2,0
Australia,A1,15/02/14,Sydney FC ,Perth Glory,2,1
Australia,A1,16/02/14,Brisbane Roar,Newcastle Jets,0,1
Australia,A1,16/02/14,Wellington Phoenix,Melbourne City,0,5
Australia,A1,21/02/14,Central Coast Mariners,Wellington Phoenix,1,4
Australia,A1,22/02/14,Perth Glory,WS Wanderers,0,2
Australia,A1,22/02/14,Melbourne Victory,Adelaide United,4,3
Australia,A1,22/02/14,Newcastle Jets,Sydney FC,0,2
Australia,A1,23/02/14,Melbourne City,Brisbane Roar,1,0
Australia,A1,27/02/14,Adelaide United,Wellington Phoenix ,5,1
Australia,A1,28/02/14,Brisbane Roar,Perth Glory,3,1
Australia,A1,01/03/14,Melbourne City,Melbourne Victory ,4,0
Australia,A1,01/03/14,Central Coast Mariners,Sydney FC,2,1
Australia,A1,02/03/14,WS Wanderers,Newcastle Jets,0,2
Australia,A1,07/03/14,Melbourne Victory,Central Coast Mariners,3,1
Australia,A1,08/03/14,Sydney FC,WS Wanderers,3,1
Australia,A1,08/03/14,Newcastle Jets,Melbourne City,1,0
Australia,A1,09/03/14,Brisbane Roar,Adelaide United,2,1
Australia,A1,09/03/14,Wellington Phoenix,Perth Glory,1,1
Australia,A1,14/03/14,Sydney FC,Brisbane Roar ,1,1
Australia,A1,15/03/14,Perth Glory,Melbourne Victory,1,2
Australia,A1,15/03/14,Central Coast Mariners,Newcastle Jets,3,1
Australia,A1,15/03/14,WS Wanderers,Adelaide United,0,0
Australia,A1,16/03/14,Melbourne City,Wellington Phoenix ,2,2
Australia,A1,21/03/14,Adelaide United,Sydney FC,3,1
Australia,A1,22/03/14,Brisbane Roar,Melbourne Victory,1,0
Australia,A1,22/03/14,Newcastle Jets,Wellington Phoenix,5,0
Australia,A1,23/03/14,WS Wanderers,Perth Glory,3,0
Australia,A1,23/03/14,Melbourne City,Central Coast Mariners,1,2
Australia,A1,28/03/14,Brisbane Roar ,Melbourne City,2,1
Australia,A1,29/03/14,Melbourne Victory,Sydney FC,1,1
Australia,A1,29/03/14,Central Coast Mariners,WS Wanderers,2,1
Australia,A1,30/03/14,Perth Glory,Newcastle Jets,2,1
Australia,A1,30/03/14,Wellington Phoenix,Adelaide United,0,1
Australia,A1,04/04/14,Adelaide United ,Melbourne City,2,2
Australia,A1,05/04/14,Perth Glory,Central Coast Mariners,3,1
Australia,A1,05/04/14,WS Wanderers,Brisbane Roar,1,1
Australia,A1,05/04/14,Newcastle Jets,Melbourne Victory,2,2
Australia,A1,06/04/14,Sydney FC,Wellington Phoenix,4,1
Australia,A1,11/04/14,Newcastle Jets,Adelaide United,2,0
Australia,A1,12/04/14,Brisbane Roar,Central Coast Mariners,0,2
Australia,A1,12/04/14,Melbourne City,WS Wanderers,2,3
Australia,A1,12/04/14,Wellington Phoenix ,Melbourne Victory,1,4
Australia,A1,13/04/14,Sydney FC,Perth Glory,2,1
Australia,A1,18/04/14,Melbourne Victory ,Sydney FC,2,1
Australia,A1,19/04/14,Central Coast Mariners ,Adelaide United,1,0
Australia,A1,26/04/14,WS Wanderers ,Central Coast Mariners,2,0
Australia,A1,27/04/14,Brisbane Roar ,Melbourne Victory,1,0
Australia,A1,04/05/14,Brisbane Roar ,WS Wanderers,2,1
Australia,A1,10/10/14,Melbourne Victory,WS Wanderers,4,1
Australia,A1,11/10/14,Sydney FC,Melbourne City,1,1
Australia,A1,11/10/14,Central Coast Mariners,Newcastle Jets,1,0
Australia,A1,12/10/14,Brisbane Roar ,Adelaide United,1,2
Australia,A1,12/10/14,Wellington Phoenix,Perth Glory,1,2
Australia,A1,17/10/14,Adelaide United,Melbourne Victory,1,1
Australia,A1,18/10/14,Sydney FC,WS Wanderers ,3,2
Australia,A1,18/10/14,Central Coast Mariners,Wellington Phoenix,1,2
Australia,A1,19/10/14,Perth Glory,Brisbane Roar,3,2
Australia,A1,19/10/14,Melbourne City,Newcastle Jets,1,1
Australia,A1,24/10/14,Brisbane Roar,Sydney FC,0,2
Australia,A1,25/10/14,Melbourne Victory,Melbourne City,5,2
Australia,A1,26/10/14,Adelaide United,Perth Glory,2,0
Australia,A1,26/10/14,Wellington Phoenix,Newcastle Jets,4,1
Australia,A1,31/10/14,Melbourne City,Adelaide United,1,2
Australia,A1,01/11/14,Perth Glory,Newcastle Jets,2,1
Australia,A1,02/11/14,Sydney FC,Central Coast Mariners,2,0
Australia,A1,03/11/14,Melbourne Victory,Wellington Phoenix,2,0
Australia,A1,07/11/14,Adelaide United,Sydney FC,0,0
Australia,A1,07/11/14,Wellington Phoenix,WS Wanderers,1,0
Australia,A1,08/11/14,Brisbane Roar,Melbourne City,1,3
Australia,A1,08/11/14,Newcastle Jets,Melbourne Victory,2,2
Australia,A1,09/11/14,Central Coast Mariners,Perth Glory,0,1
Australia,A1,14/11/14,Newcastle Jets,Brisbane Roar,0,4
Australia,A1,15/11/14,Perth Glory,WS Wanderers,2,1
Australia,A1,15/11/14,Sydney FC,Melbourne Victory,0,0
Australia,A1,15/11/14,Adelaide United,Wellington Phoenix,2,1
Australia,A1,16/11/14,Melbourne City,Central Coast Mariners,2,2
Australia,A1,19/11/14,WS Wanderers,Central Coast Mariners,0,0
Australia,A1,21/11/14,Perth Glory ,Wellington Phoenix,2,1
Australia,A1,21/11/14,Melbourne Victory,Brisbane Roar,1,0
Australia,A1,22/11/14,Melbourne City,Sydney FC ,1,2
Australia,A1,22/11/14,WS Wanderers,Newcastle Jets,1,1
Australia,A1,23/11/14,Central Coast Mariners ,Adelaide United,0,2
Australia,A1,28/11/14,Melbourne Victory,Adelaide United,3,2
Australia,A1,29/11/14,WS Wanderers,Sydney FC,1,1
Australia,A1,29/11/14,Brisbane Roar,Perth Glory,1,1
Australia,A1,30/11/14,Newcastle Jets,Central Coast Mariners,1,1
Australia,A1,30/11/14,Wellington Phoenix,Melbourne City,5,1
Australia,A1,03/12/14,WS Wanderers,Brisbane Roar,0,1
Australia,A1,04/12/14,Sydney FC,Perth Glory,1,2
Australia,A1,05/12/14,Central Coast Mariners,Melbourne Victory,0,3
Australia,A1,06/12/14,Adelaide United,WS Wanderers ,2,0
Australia,A1,06/12/14,Newcastle Jets,Wellington Phoenix,1,3
Australia,A1,07/12/14,Melbourne City,Brisbane Roar,1,0
Australia,A1,12/12/14,Perth Glory,Newcastle Jets ,2,0
Australia,A1,12/12/14,Adelaide United,Brisbane Roar,0,1
Australia,A1,13/12/14,Melbourne Victory,Sydney FC,3,3
Australia,A1,13/12/14,Wellington Phoenix,Central Coast Mariners,1,1
Australia,A1,19/12/14,Newcastle Jets,Adelaide United,2,1
Australia,A1,20/12/14,Perth Glory,Central Coast Mariners,4,1
Australia,A1,20/12/14,Melbourne City,Melbourne Victory,1,0
Australia,A1,21/12/14,Sydney FC,Wellington Phoenix,0,2
Australia,A1,26/12/14,Sydney FC,Adelaide United,0,3
Australia,A1,26/12/14,Melbourne City,Perth Glory,1,1
Australia,A1,27/12/14,Melbourne Victory,Newcastle Jets,1,0
Australia,A1,27/12/14,Central Coast Mariners,Brisbane Roar,3,3
Australia,A1,28/12/14,Wellington Phoenix,WS Wanderers,1,0
Australia,A1,30/12/14,Brisbane Roar,Sydney FC,0,0
Australia,A1,30/12/14,Newcastle Jets,Melbourne City,2,5
Australia,A1,31/12/14,Adelaide United,Wellington Phoenix,1,3
Australia,A1,01/01/15,WS Wanderers,Central Coast Mariners,0,0
Australia,A1,02/01/15,Melbourne Victory,Perth Glory,1,2
Australia,A1,03/01/15,Sydney FC,Newcastle Jets,0,0
Australia,A1,04/01/15,Central Coast Mariners,Melbourne City ,2,0
Australia,A1,04/01/15,Wellington Phoenix,Brisbane Roar,3,0
Australia,A1,05/01/15,Perth Glory,Adelaide United,1,2
Australia,A1,06/01/15,WS Wanderers,Melbourne Victory,1,2
Australia,A1,24/01/15,Central Coast Mariners,Sydney FC,1,5
Australia,A1,24/01/15,Adelaide United,Newcastle Jets,7,0
Australia,A1,25/01/15,Perth Glory,Melbourne Victory,3,3
Australia,A1,01/02/15,Melbourne City,WS Wanderers,2,1
Australia,A1,02/02/15,Brisbane Roar,Wellington Phoenix,3,2
Australia,A1,06/02/15,Newcastle Jets,Brisbane Roar,1,2
Australia,A1,07/02/15,Perth Glory ,Sydney FC ,1,3
Australia,A1,07/02/15,Melbourne Victory,Melbourne City,3,0
Australia,A1,07/02/15,Central Coast Mariners,Adelaide United,2,1
Australia,A1,08/02/15,WS Wanderers,Wellington Phoenix,2,0
Australia,A1,13/02/15,Central Coast Mariners,Brisbane Roar,0,2
Australia,A1,14/02/15,Sydney FC,Melbourne Victory,3,3
Australia,A1,14/02/15,Newcastle Jets,WS Wanderers,1,1
Australia,A1,14/02/15,Wellington Phoenix,Melbourne City,0,0
Australia,A1,15/02/15,Adelaide United,Perth Glory,1,1
Australia,A1,21/02/15,Adelaide United,WS Wanderers ,2,1
Australia,A1,21/02/15,Sydney FC,Central Coast Mariners,4,2
Australia,A1,22/02/15,Melbourne City,Perth Glory,0,0
Australia,A1,22/02/15,Wellington Phoenix,Newcastle Jets ,2,2
Australia,A1,27/02/15,Melbourne City,Adelaide United,3,1
Australia,A1,28/02/15,Perth Glory,Brisbane Roar ,2,2
Australia,A1,28/02/15,WS Wanderers,Sydney FC ,3,4
Australia,A1,28/02/15,Newcastle Jets,Central Coast Mariners,0,0
Australia,A1,01/03/15,Melbourne Victory,Wellington Phoenix,2,3
Australia,A1,06/03/15,Newcastle Jets,Sydney FC,0,1
Australia,A1,07/03/15,Melbourne Victory,Perth Glory ,1,1
Australia,A1,07/03/15,Wellington Phoenix,Adelaide United,2,0
Australia,A1,08/03/15,Brisbane Roar,WS Wanderers,1,0
Australia,A1,08/03/15,Central Coast Mariners,Melbourne City,1,0
Australia,A1,11/03/15,WS Wanderers,Melbourne City ,3,2
Australia,A1,12/03/15,Adelaide United,Central Coast Mariners,2,1
Australia,A1,13/03/15,WS Wanderers,Melbourne Victory,0,3
Australia,A1,14/03/15,Perth Glory,Wellington Phoenix,1,2
Australia,A1,14/03/15,Melbourne City,Newcastle Jets,4,0
Australia,A1,15/03/15,Sydney FC,Brisbane Roar,5,4
Australia,A1,20/03/15,Sydney FC,Melbourne City,0,1
Australia,A1,21/03/15,Adelaide United,Melbourne Victory,2,2
Australia,A1,21/03/15,WS Wanderers,Newcastle Jets,1,2
Australia,A1,22/03/15,Brisbane Roar,Wellington Phoenix,1,2
Australia,A1,22/03/15,Central Coast Mariners,Perth Glory,1,1
Australia,A1,25/03/15,Brisbane Roar,WS Wanderers,1,4
Australia,A1,27/03/15,Melbourne Victory,Central Coast Mariners,2,1
Australia,A1,28/03/15,Perth Glory,WS Wanderers,3,2
Australia,A1,28/03/15,Melbourne City,Brisbane Roar,1,0
Australia,A1,29/03/15,Newcastle Jets,Adelaide United,0,1
Australia,A1,29/03/15,Wellington Phoenix ,Sydney FC ,0,3
Australia,A1,02/04/15,Brisbane Roar,Central Coast Mariners,6,1
Australia,A1,03/04/15,WS Wanderers,Melbourne City,1,1
Australia,A1,04/04/15,Sydney FC,Adelaide United,0,1
Australia,A1,05/04/15,Wellington Phoenix,Melbourne Victory,0,3
Australia,A1,06/04/15,Newcastle Jets,Perth Glory,0,2
Australia,A1,10/04/15,Perth Glory,Sydney FC,0,3
Australia,A1,10/04/15,Melbourne Victory,Newcastle Jets,0,1
Australia,A1,11/04/15,Central Coast Mariners,WS Wanderers,1,0
Australia,A1,11/04/15,Adelaide United,Brisbane Roar ,2,3
Australia,A1,12/04/15,Melbourne City,Wellington Phoenix,0,0
Australia,A1,15/04/15,Brisbane Roar,Melbourne Victory,1,2
Australia,A1,17/04/15,Newcastle Jets,Sydney FC,3,4
Australia,A1,17/04/15,Wellington Phoenix,Central Coast Mariners,3,2
Australia,A1,18/04/15,Brisbane Roar,Melbourne Victory,0,1
Australia,A1,18/04/15,WS Wanderers,Adelaide United ,2,1
Australia,A1,19/04/15,Perth Glory,Melbourne City ,3,1
Australia,A1,24/04/15,Brisbane Roar,Newcastle Jets,2,1
Australia,A1,25/04/15,Adelaide United ,Melbourne City ,4,1
Australia,A1,25/04/15,WS Wanderers,Perth Glory ,1,2
Australia,A1,26/04/15,Melbourne Victory,Central Coast Mariners,3,1
Australia,A1,26/04/15,Wellington Phoenix,Sydney FC,1,2
Australia,A1,01/05/15,Adelaide United ,Brisbane Roar,2,1
Australia,A1,03/05/15,Wellington Phoenix,Melbourne City ,0,2
Australia,A1,08/05/15,Melbourne Victory ,Melbourne City,3,0
Australia,A1,09/05/15,Sydney FC ,Adelaide United,4,1
Australia,A1,17/05/15,Melbourne Victory  ,Sydney FC,3,0
Australia,A1,08/10/15,WS Wanderers,Brisbane Roar,1,3
Australia,A1,09/10/15,Adelaide United,Melbourne Victory ,0,0
